"","Session","Period","subject.id","Player","District","Map","Effort","District.compare","Advantage","Adv.District.Names","Disadv.District.Names","Renamed.Map","Compare"
"199",3,19,23,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"200",3,19,24,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"201",3,20,17,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"202",3,20,18,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"203",3,20,19,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"204",3,20,20,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"205",3,20,21,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"206",3,20,22,"B","EDG","5",30,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"207",3,20,23,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"208",3,20,24,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"209",3,21,17,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"210",3,21,18,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"211",3,21,19,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"212",3,21,20,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"213",3,21,21,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"214",3,21,22,"B","EDG","5",20,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"215",3,21,23,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"216",3,21,24,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"217",3,22,17,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"218",3,22,18,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"219",3,22,19,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"220",3,22,20,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"221",3,22,21,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"222",3,22,22,"B","EDG","5",30,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"223",3,22,23,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"224",3,22,24,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"225",3,23,17,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"226",3,23,18,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"227",3,23,19,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"228",3,23,20,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"229",3,23,21,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"230",3,23,22,"B","EDG","5",22,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"231",3,23,23,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"232",3,23,24,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"233",3,24,17,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"234",3,24,18,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"235",3,24,19,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"236",3,24,20,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"237",3,24,21,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"238",3,24,22,"B","EDG","5",15,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"239",3,24,23,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"240",3,24,24,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"241",4,15,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"242",4,15,26,"A","EDG","5",10,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"243",4,15,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"244",4,15,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"245",4,15,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"246",4,15,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"247",4,15,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"248",4,15,32,"B","EDG","5",1,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"249",4,16,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"250",4,16,26,"A","EDG","5",1,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"251",4,16,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"252",4,16,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"253",4,16,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"254",4,16,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"255",4,16,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"256",4,16,32,"B","EDG","5",1,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"257",4,17,25,"A","EDG","5",5,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"258",4,17,26,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"259",4,17,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"260",4,17,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"261",4,17,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"262",4,17,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"263",4,17,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"264",4,17,32,"B","EDG","5",1,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"265",4,18,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"266",4,18,26,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"267",4,18,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"268",4,18,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"269",4,18,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"270",4,18,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"271",4,18,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"272",4,18,32,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"273",4,19,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"274",4,19,26,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"275",4,19,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"276",4,19,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"277",4,19,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"278",4,19,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"279",4,19,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"280",4,19,32,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"281",4,20,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"282",4,20,26,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"283",4,20,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"284",4,20,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"285",4,20,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"286",4,20,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"287",4,20,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"288",4,20,32,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"289",4,21,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"290",4,21,26,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"291",4,21,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"292",4,21,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"293",4,21,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"294",4,21,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"295",4,21,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"296",4,21,32,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"297",4,22,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"298",4,22,26,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"299",4,22,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"300",4,22,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"301",4,22,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"302",4,22,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"303",4,22,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"304",4,22,32,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"305",4,23,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"306",4,23,26,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"307",4,23,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"308",4,23,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"309",4,23,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"310",4,23,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"311",4,23,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"312",4,23,32,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"313",4,24,25,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"314",4,24,26,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"315",4,24,27,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"316",4,24,28,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"317",4,24,29,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"318",4,24,30,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"319",4,24,31,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"320",4,24,32,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"321",5,15,33,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"322",5,15,34,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"323",5,15,35,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"324",5,15,36,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"325",5,15,37,"B","EDG","5",10,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"326",5,15,38,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"327",5,15,39,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"328",5,15,40,"B","EDG","5",30,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
"329",5,16,33,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"330",5,16,34,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"331",5,16,35,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"332",5,16,36,"A","EDG","5",0,"DG Player A to LG Player B","Adv","Three Partisan Against","Error","Advantaged","Three Partisan Against"
"333",5,16,37,"B","EDG","5",0,"LG Player A to DG Player B","Dis.adv","Error","Three Partisan For","Disadvantaged","Three Partisan For"
